index,s1,r,s2,label
"83","his mission","sample","London","0"
"83","London","s","most notable meats","0"
"83","The next stop","is","a visit","0"
"83","The next stop","is","Pitt Cue Co.","0"
"83","a visit","try","host Nick Solares","0"
"83","Pitt Cue Co.","try","host Nick Solares","0"
"83","host Nick Solares","calls","the great pork chops","0"
"83","the great pork chops","in","the world","0"
"83","Pitt Cue Co.","is","pigs","0"
"83","co-owners Jamie Berger","got started","Pitt Cue Co.","0"
"83","Tom Adams","got started","Pitt Cue Co.","0"
"83","Pitt Cue Co.","was","just a seasonal food stand","0"
"83","the years","has evolved into","a small restaurant","0"
"83","Pitt Cue Co.","has evolved into","a small restaurant","0"
"83","a small restaurant","in","Soho","0"
"83","Soho","s defining","the course of British barbecue","0"
"83","The meat","is supplied by","a farm","0"
"83","a farm","in","Cornwall","0"
"83","Cornwall","run by","Tom Adams","0"
"83","host Nick Solares","samples","a pulled pork sandwich","0"
"83","host Nick Solares","samples","bone marrow mash","0"
"83","host Nick Solares","samples","the dish","0"
"83","a pulled pork sandwich","steals","his heart","0"
"83","bone marrow mash","steals","his heart","0"
"83","the dish","steals","his heart","0"
"83","his heart","is","the giant pork chop","0"
"83","host Nick Solares","describes","the experience","0"
"83","the experience","having","a moment with this pork chop","0"
"83","the experience","having","] it","0"
"83","a moment with this pork chop","s","Pitt Cue Co.","0"
"83","] it","s","Pitt Cue Co.","0"
"83","Pitt Cue Co.","s","sushi","0"
"83","Pitt Cue Co.","s","a " gentle sweet pork finish","0"
"83","the video","witness","the entire sensual pork chop experience","0"
"83","Nick Solares","host","Meat Show","1"
"83","Nick Solares","of","London","1"
"83","Nick Solares","visit to","Pitt Cue Co","1"
"83","Pitt Cue Co","try","great pork chops in the world","1"
"83","Pitt Cue Co","is","about pigs","1"
"83","co-owners Jamie Berger","started","Pitt Cue Co","1"
"83","Tom Adams","started","Pitt Cue Co","1"
"83","Pitt Cue Co","evolved into","small restaurant","1"
"83","Pitt Cue Co","in","Soho","1"
"83","Pitt Cue Co","supplied by","farm in Cornwall run by Adams","1"
"84","a fisherman","in","the world","0"
"84","the tales","got","the really big one","0"
"84","the first catch","got","the really big one","0"
"84","the one","got","the really big one","0"
"84","Tonle Sap Lake","in","Southeast Asia","0"
"84","Tonle Sap Lake","in","the fish stories","0"
"84","the largest body of freshwater","in","Southeast Asia","0"
"84","the largest body of freshwater","in","the fish stories","0"
"84","Yem Yun","caught","a 220-pound Mekong giant Catfish","0"
"84","Yem Yun","cut","a fisherman","0"
"84","a fisherman","dried","the entire village","0"
"84","a fisherman","feasted for","a week","0"
"84","the entire village","feasted for","a week","0"
"84","Sok Chetra","was","the fish","0"
"84","the fish","in","the lake","0"
"84","the lake","were","the fish in the lake","0"
"84","the fish in the lake","jumped into","his boat","0"
"84","The new stories","are like","this one","0"
"84","this one","shouted from","the water","0"
"84","this one","shouted from","a passing fisherman","0"
"84","this one","shouted from","" I","0"
"84","fisherman","in","world","1"
"84","you","hear","tales","1"
"84","Tonle Sap Lake , the largest body","of","freshwater","1"
"84","Tonle Sap Lake , the largest body","in","Southeast Asia","1"
"84","Yem Yun","caught","220-pound Mekong giant Catfish","1"
"84","Sok Chetra","was","young","1"
"84","Ly Yoeu","support","family","1"
"84","Ly Yoeu","from","fishing","1"
"84","Yem Yun","cut","220-pound Mekong giant Catfish","1"
"84","entire village","feasted","220-pound Mekong giant Catfish","1"
"85","Edouardo Jordan","in","the Per Se kitchen","0"
"85","Edouardo Jordan","in","NYC","0"
"85","Edouardo Jordan","in","a relatively quiet Seattle neighborhood","0"
"85","Lincoln","in","the French Laundry","0"
"85","Lincoln","in","the Per Se kitchen","0"
"85","NYC","in","Lincoln","0"
"85","Lincoln","in","a relatively quiet Seattle neighborhood","0"
"85","NYC","in","the French Laundry","0"
"85","NYC","in","the Per Se kitchen","0"
"85","NYC","in","Lincoln","0"
"85","NYC","in","a relatively quiet Seattle neighborhood","0"
"85","Spring restaurant season","is","us","0"
"85","Edouardo Jordan","is","a name","0"
"85","Florida","tracing","his family roots","0"
"85","Florida","tracing","Georgia","0"
"85","identifies","tracing","his family roots","0"
"85","identifies","tracing","Georgia","0"
"85","Southern","tracing","his family roots","0"
"85","Southern","tracing","Georgia","0"
"85","culinary school","apprenticed at","the French Laundry","0"
"85","Edouardo Jordan","apprenticed at","the French Laundry","0"
"85","the French Laundry","landing in","the Per Se kitchen","0"
"85","Edouardo Jordan","worked at","Lincoln","0"
"85","Lincoln","in","NYC","0"
"85","NYC","heading to","Seattle","0"
"85","NYC","heading to","Edouardo Jordan","0"
"85","Seattle","spent","years","0"
"85","Seattle","spent","the chef de cuisine of the now-closed Bar Sajor","0"
"85","Edouardo Jordan","spent","years","0"
"85","Edouardo Jordan","spent","the chef de cuisine of the now-closed Bar Sajor","0"
"85","Edouardo Jordan","opened","his debut restaurant","0"
"85","Edouardo Jordan","opened","Salare","0"
"85","his debut restaurant","in","a relatively quiet Seattle neighborhood","0"
"85","Salare","in","a relatively quiet Seattle neighborhood","0"
"85","outside","came into","national focus","0"
"85","Seattle","came into","national focus","0"
"85","Edouardo Jordan","came into","national focus","0"
"85","national focus","told","Lucky Peach","0"
"85","Lucky Peach","in","2016","0"
"85","Edouardo Jordan","spoke about","the challenges","0"
"85","Edouardo Jordan","spoke about","assumptions","0"
"85","the challenges","faces as","a black man","0"
"85","assumptions","faces as","a black man","0"
"85","Edouardo Jordan","faces as","a black man","0"
"85","a black man","in","the restaurant world","0"
"85","Beard Awards","happening","restaurants","1"
"85","Junebaby","in","Seattle","1"
"85","Edouardo Jordan","grew up in","Florida","1"
"85","Edouardo Jordan","with","Lucky Peach","1"
"85","Edouardo Jordan","roots through","Georgia","1"
"85","Edouardo Jordan","apprenticed at","French Laundry","1"
"85","Edouardo Jordan","in","Per Se kitchen","1"
"85","Edouardo Jordan","worked at","Lincoln in NYC","1"
"85","Edouardo Jordan","opened","debut restaurant , Salare","1"
"85","debut restaurant , Salare","in","Seattle neighborhood","1"
"86","the dangers","eating","unbaked cookie dough","0"
"86","the dangers","eating","the possible salmonella danger","0"
"86","the dangers","eating","raw eggs","0"
"86","the Food & Drug Administration","says","something","0"
"86","A new consumer update","warns","no one","0"
"86","the Food & Drug Administration","warns","no one","0"
"86","the Food & Drug Administration","recall affecting","10 million pounds of flour","0"
"86","points to","recall affecting","10 million pounds of flour","0"
"86","a recent General Mills","recall affecting","10 million pounds of flour","0"
"86","10 million pounds of flour","sold under","the brand names","0"
"86","10 million pounds of flour","sold under","Gold Medal","0"
"86","10 million pounds of flour","sold under","Signature Kitchen","0"
"86","10 million pounds of flour","sold under","the products","0"
"86","the brand names","were linked to","an E. coli outbreak","0"
"86","Gold Medal","were linked to","an E. coli outbreak","0"
"86","Signature Kitchen","were linked to","an E. coli outbreak","0"
"86","the products","were linked to","an E. coli outbreak","0"
"86","an E. coli outbreak","sickened","dozens of people","0"
"86","an E. coli outbreak","sickened","the country","0"
"86","Common E. coli symptoms","include","bloody diarrhea","0"
"86","Common E. coli symptoms","include","stomach cramps","0"
"86","Common E. coli symptoms","include","most people","0"
"86","bloody diarrhea","recover within","a week","0"
"86","stomach cramps","recover within","a week","0"
"86","most people","recover within","a week","0"
"86","delicious raw cookie dough","depends on","what recipe","0"
"86","days of bloody diarrhea","depends on","what recipe","0"
"86","Food & Drug Administration","consumer update","unbaked cookie dough","1"
"86","unbaked cookie dough","possible","salmonella","1"
"86","salmonella","from","eggs","1"
"86","unbaked cookie dough","contaminated","E. coli","1"
"86","E. coli","from","flour","1"
"86","General","recall","flour","1"
"86","General","brand","Gold Medal","1"
"86","General","brand","Signature Kitchen","1"
"86","Gold Medal","linked to","E. coli","1"
"86","Signature Kitchen","linked to","E. coli","1"
"87","Sam Beall","in","Colorado","0"
"87","Walland","in","Colorado","0"
"87","Tenn.","in","Colorado","0"
"87","Knoxville","in","Colorado","0"
"87","the proprietor of Blackberry Farm","in","Colorado","0"
"87","Sam Beall","in","Walland","0"
"87","Sam Beall","in","Tenn.","0"
"87","Sam Beall","in","about 30 miles","0"
"87","Sam Beall","in","Knoxville","0"
"87","the proprietor of Blackberry Farm","in","Walland","0"
"87","the proprietor of Blackberry Farm","in","Tenn.","0"
"87","the proprietor of Blackberry Farm","in","about 30 miles","0"
"87","the proprietor of Blackberry Farm","in","Knoxville","0"
"87","Walland","died","late yesterday","0"
"87","Tenn.","died","late yesterday","0"
"87","about 30 miles","died","late yesterday","0"
"87","Knoxville","died","late yesterday","0"
"87","late yesterday","in","a skiing accident","0"
"87","a skiing accident","in","Colorado","0"
"87","this heartbreaking news","loved","a son","0"
"87","this heartbreaking news","loved","brother","0"
"87","this heartbreaking news","loved","father","0"
"87","this heartbreaking news","loved","friend","0"
"87","this heartbreaking news","loved","host","0"
"87","the man","loved","a son","0"
"87","the man","loved","brother","0"
"87","the man","loved","father","0"
"87","the man","loved","friend","0"
"87","the man","loved","host","0"
"87","The Beall family and the Blackberry Farm team","loved","a son","0"
"87","The Beall family and the Blackberry Farm team","loved","brother","0"
"87","The Beall family and the Blackberry Farm team","loved","father","0"
"87","The Beall family and the Blackberry Farm team","loved","friend","0"
"87","The Beall family and the Blackberry Farm team","loved","host","0"
"87","The Beall family and the Blackberry Farm team","welcome","the thoughts","0"
"87","The Beall family and the Blackberry Farm team","welcome","prayers","0"
"87","The Beall family and the Blackberry Farm team","welcome","whose lives","0"
"87","the thoughts","were touched by","Sam 's hospitable nature","0"
"87","the thoughts","were touched by","visionary leadership","0"
"87","the thoughts","were touched by","adventurous spirit","0"
"87","prayers","were touched by","Sam 's hospitable nature","0"
"87","prayers","were touched by","visionary leadership","0"
"87","prayers","were touched by","adventurous spirit","0"
"87","whose lives","were touched by","Sam 's hospitable nature","0"
"87","whose lives","were touched by","visionary leadership","0"
"87","whose lives","were touched by","adventurous spirit","0"
"87","The Beall family and the Blackberry Farm team","request","privacy for the Beall family","0"
"87","The Beall family and the Blackberry Farm team","request","this difficult time","0"
"87","a household name","in","the food world","0"
"87","Beall 's presence","in","the food world","0"
"87","His father","founded","Ruby","0"
"87","His father","founded","Tuesday","0"
"87","Sandy Beall","founded","Ruby","0"
"87","Sandy Beall","founded","Tuesday","0"
"87","Ruby","in","1972","0"
"87","Tuesday","in","1972","0"
"87","his wife","purchased","Blackberry Farm","0"
"87","Kreis","purchased","Blackberry Farm","0"
"87","Blackberry Farm","began","renovations","0"
"87","Blackberry Farm","began","redesigns","0"
"87","renovations","in","order","0"
"87","redesigns","in","order","0"
"87","order","turn","Blackberry Farm","0"
"87","order","turn","a luxury lodge","0"
"87","order","turn","farm","0"
"87","Blackberry Farm","is","today","0"
"87","Blackberry Farm","is","a designated member of the Relais & Chateaux fellowship","0"
"87","a luxury lodge","is","today","0"
"87","a luxury lodge","is","a designated member of the Relais & Chateaux fellowship","0"
"87","farm","is","today","0"
"87","farm","is","a designated member of the Relais & Chateaux fellowship","0"
"87","Sam Beall","proprietor of","Blackberry Farm","1"
"87","Blackberry Farm","in","Walland , Tenn","1"
"87","Sam Beall","was","39","1"
"87","Sandy Beall","founded","Ruby Tuesday","1"
"87","Sandy","wife","Kreis","1"
"87","Sandy","purchased","Blackberry Farm","1"
"87","Blackberry Farm","designated member of","Relais & Chateaux fellowship","1"
"88","A norovirus outbreak","in","Overland Park","0"
"88","A norovirus outbreak","in","Kan.","0"
"88","A norovirus outbreak","in","Department of Health & Environment","0"
"88","A norovirus outbreak","on","January 20","0"
"88","Officials","on","January 17","0"
"88","the state  Department of Health & Environment","at","the New Theatre Restaurant","0"
"88","the state  Department of Health & Environment","in","Overland Park","0"
"88","the state  Department of Health & Environment","in","Kan.","0"
"88","the state  Department of Health & Environment","in","Department of Health & Environment","0"
"88","the state  Department of Health & Environment","in","the New Theatre","0"
"88","the state  Department of Health & Environment","in","January 15","0"
"88","the state  Department of Health & Environment","on","January 20","0"
"88","The Kansas City Star","in","Overland Park","0"
"88","The Kansas City Star","in","Kan.","0"
"88","The Kansas City Star","in","Department of Health & Environment","0"
"88","The Kansas City Star","on","January 20","0"
"88","A norovirus outbreak","affecting","more than 390 people","0"
"88","more than 390 people","is linked to","the New Theatre Restaurant","0"
"88","the New Theatre Restaurant","in","Overland Park","0"
"88","the New Theatre Restaurant","in","Kan.","0"
"88","the New Theatre Restaurant","in","Department of Health & Environment","0"
"88","Overland Park","announced","Thursday","0"
"88","Kan.","announced","Thursday","0"
"88","Department of Health & Environment","announced","Thursday","0"
"88","Officials","say","the illnesses","0"
"88","the illnesses","were","first","0"
"88","first","reported by","people","0"
"88","people","ate at","the dinner theater venue","0"
"88","the dinner theater venue","on","January 17","0"
"88","the state  Department of Health & Environment","is seeking","information","0"
"88","the state  Department of Health & Environment","is seeking","anyone","0"
"88","information","has eaten at","the New Theatre","0"
"88","information","has eaten at","January 15","0"
"88","anyone","has eaten at","the New Theatre","0"
"88","anyone","has eaten at","January 15","0"
"88","The Kansas City Star","reports","the New Theatre Restaurant","0"
"88","the New Theatre Restaurant","is cooperating with","the investigation","0"
"88","the New Theatre Restaurant","is cooperating with","the outbreak","0"
"88","a man","was showing","signs of illness","0"
"88","signs of illness","on","January 17","0"
"88","norovirus","served","the man","0"
"88","the man","in","question","0"
"88","the state  Department of Health & Environment","conducted","an inspection","0"
"88","an inspection","at","the New Theatre Restaurant","0"
"88","the New Theatre Restaurant","on","January 20","0"
"88","January 20","finding","seven " priority violations","0"
"88","the issues","were","an employee","0"
"88","an employee","handled","a raw chicken tray with gloved hands","0"
"88","a raw chicken tray with gloved hands","handled","ready-to-eat fried chicken","0"
"88","ready-to-eat fried chicken","washing","hands","0"
"88","hands","changing","gloves","0"
"88","norovirus outbreak","linked to","New Theatre Restaurant","1"
"88","New Theatre Restaurant","in","Overland Park","1"
"88","Department of Health & Environment","state","Kan","1"
"88","norovirus outbreak","reported","January 17","1"
"88","Kansas Department of Agriculture","inspection","New Theatre Restaurant","1"
"89","Yeezy","in","a $ 750,000 Lamborghini","0"
"89","Twitter","in","a $ 750,000 Lamborghini","0"
"89","McDonald ' s.","in","a $ 750,000 Lamborghini","0"
"89","McDonalds","in","a $ 750,000 Lamborghini","0"
"89","Last year","in","a $ 750,000 Lamborghini","0"
"89","a man","include","dozens of references","0"
"89","a man","include","brands","0"
"89","a man","include","Gucci","0"
"89","a man","include","Ferrari","0"
"89","a man","include","Kanye West '","0"
"89","a man","include","food choices","0"
"89","whose lyrics","include","dozens of references","0"
"89","whose lyrics","include","brands","0"
"89","whose lyrics","include","Gucci","0"
"89","whose lyrics","include","Ferrari","0"
"89","whose lyrics","include","Kanye West '","0"
"89","whose lyrics","include","food choices","0"
"89","many Americans","loves","burgers","0"
"89","many Americans","loves","fries","0"
"89","many Americans","loves","McNuggets","0"
"89","Yeezy","loves","burgers","0"
"89","Yeezy","loves","fries","0"
"89","Yeezy","loves","McNuggets","0"
"89","fact","took to","Twitter","0"
"89","fact","took to","today","0"
"89","Yeezy","took to","Twitter","0"
"89","Yeezy","took to","today","0"
"89","Twitter","espouse","his love for the brand","0"
"89","today","espouse","his love for the brand","0"
"89","his love for the brand","popularized","McDonald ' s.","0"
"89","his love for the brand","popularized","McDonalds","0"
"89","McDonald ' s.","is","my favorite brand","0"
"89","McDonald ' s.","is","This wasn","0"
"89","McDonald ' s.","is","the first time","0"
"89","McDonald ' s.","is","Yeezy","0"
"89","McDonalds","is","my favorite brand","0"
"89","McDonalds","is","This wasn","0"
"89","McDonalds","is","the first time","0"
"89","McDonalds","is","Yeezy","0"
"89","my favorite brand","has declared","his love for the fast food giant","0"
"89","This wasn","has declared","his love for the fast food giant","0"
"89","the first time","has declared","his love for the fast food giant","0"
"89","Yeezy","has declared","his love for the fast food giant","0"
"89","the years","has made","Yeezy","0"
"89","Yeezy","has","a soft spot for the golden arches","0"
"89","Last year","swung through","the drive-thru","0"
"89","Yeezy","swung through","the drive-thru","0"
"89","the drive-thru","in","a $ 750,000 Lamborghini","0"
"89","Yeezy","took","his food","0"
"89","west","getting","mcdonalds drive-thru","0"
"89","mcdonalds drive-thru","in","his lamborghini pic","0"
"89","Kanye West","lyrics include","Gucci","1"
"89","Kanye West","lyrics include","Ferrari","1"
"89","Kanye West","love for","McDonald ’ s","1"
"89","Kanye West","in","Lamborghini","1"
"90","the tropical jungle of Taitung","in","Chinese","0"
"90","Taiwan","in","Chinese","0"
"90","Dangaw","in","the Rukai language","0"
"90","( Piper betle","in","the Rukai language","0"
"90","Lily Wen","steps out","her pickup truck","0"
"90","her pickup truck","walks","the tropical jungle of Taitung","0"
"90","her pickup truck","walks","Taiwan","0"
"90","the tropical jungle of Taitung","rummaging through","the understory","0"
"90","Taiwan","rummaging through","the understory","0"
"90","the understory","find","Lily Wen","0"
"90","Lily Wen","spots","a vine with heart-shaped , glossy , dark green leaves","0"
"90","a vine with heart-shaped , glossy , dark green leaves","wrapped around","her pickup truck","0"
"90","Dangaw","is","the vine ' s name","0"
"90","( Piper betle","is","the vine ' s name","0"
"90","the vine ' s name","in","the Rukai language","0"
"90","Laoye","is","its Mandarin name","0"
"90","Lily Wen","pulls up","a bunch","0"
"90","a bunch","throws","dangaw","0"
"90","dangaw","in","the back of her pickup truck","0"
"90","dangaw","in","motions","0"
"90","dangaw","in","the forest","0"
"90","dangaw","in","Lily Wen","0"
"90","a food map","in","my head of the forest","0"
"90","a food map","in","Lily Wen","0"
"90","my head of the forest","says in","Chinese","0"
"90","Lily Wen","drives","her restaurant","0"
"90","her restaurant","begins picking","the leaves","0"
"90","her restaurant","begins picking","the vine","0"
"90","Today","be making","chicken soup","0"
"90","Lily Wen","be making","chicken soup","0"
"90","chicken soup","flavored with","dangaw for her customers","0"
"90","Lily Wen","into","tropical jungle","1"
"90","tropical jungle","of","Taitung , Taiwan","1"
"90","Dangaw ( Piper betle )","is","vine ’ s name","1"
"90","Dangaw ( Piper betle )","in","Rukai language","1"
"90","Laoye 荖 葉","is","Mandarin name","1"
"90","Lily Wen","says in","Chinese","1"
"90","Dangaw ( Piper betle )","’ s considered","culinary delicacy","1"
"90","Dangaw ( Piper betle )","is","Wen ’ s favorites","1"
"91","Guests","in","May 2015","0"
"91","Guests","in","Chicago","0"
"91","Shake Shack ' s","in","May 2015","0"
"91","Shake Shack ' s","in","Chicago","0"
"91","Shake Shack ' s global expansion","includes","just new restaurants","0"
"91","room","at","the Chicago Athletic Association hotel","0"
"91","room","at","today","0"
"91","dining","at","the Chicago Athletic Association hotel","0"
"91","dining","at","today","0"
"91","the Chicago Athletic Association hotel","according to","a release","0"
"91","today","according to","a release","0"
"91","Guests","staying in","the hotel","0"
"91","the hotel","s","241 rooms","0"
"91","Shake Shack ' s","opened in","the hotel","0"
"91","Shake Shack ' s","opened in","first-floor lobby","0"
"91","the hotel","in","May 2015","0"
"91","the hotel","in","sources ingredients","0"
"91","the hotel","in","local producers","0"
"91","first-floor lobby","in","May 2015","0"
"91","first-floor lobby","in","sources ingredients","0"
"91","first-floor lobby","in","local producers","0"
"91","May 2015","in","Chicago","0"
"91","sources ingredients","in","Chicago","0"
"91","local producers","in","Chicago","0"
"91","full menu","is","room service","0"
"91","full menu","is","3 p.m.","0"
"91","full menu","is","10","0"
"91","full menu","is","30 p.m.","0"
"91","full menu","is","each day","0"
"91","its locally focused custom","has","special Chicago-inspired items","0"
"91","its locally focused custom","has","the Shack-ago Dog","0"
"91","Shake Shack ' s","has","special Chicago-inspired items","0"
"91","Shake Shack ' s","has","the Shack-ago Dog","0"
"91","special Chicago-inspired items","comes with","Rick","0"
"91","special Chicago-inspired items","comes with","Picks Shack relish","0"
"91","special Chicago-inspired items","comes with","onion","0"
"91","special Chicago-inspired items","comes with","cucumber","0"
"91","special Chicago-inspired items","comes with","pickle","0"
"91","special Chicago-inspired items","comes with","tomato","0"
"91","special Chicago-inspired items","comes with","sport pepper","0"
"91","special Chicago-inspired items","comes with","celery salt","0"
"91","special Chicago-inspired items","comes with","mustard","0"
"91","special Chicago-inspired items","comes with","the Publican Pork Sausage","0"
"91","the Shack-ago Dog","comes with","Rick","0"
"91","the Shack-ago Dog","comes with","Picks Shack relish","0"
"91","the Shack-ago Dog","comes with","onion","0"
"91","the Shack-ago Dog","comes with","cucumber","0"
"91","the Shack-ago Dog","comes with","pickle","0"
"91","the Shack-ago Dog","comes with","tomato","0"
"91","the Shack-ago Dog","comes with","sport pepper","0"
"91","the Shack-ago Dog","comes with","celery salt","0"
"91","the Shack-ago Dog","comes with","mustard","0"
"91","the Shack-ago Dog","comes with","the Publican Pork Sausage","0"
"91","Rick","served with","cheddar","0"
"91","Rick","served with","American cheese sauce","0"
"91","Rick","served with","ShackMeister Ale-marinated shallots","0"
"91","Picks Shack relish","served with","cheddar","0"
"91","Picks Shack relish","served with","American cheese sauce","0"
"91","Picks Shack relish","served with","ShackMeister Ale-marinated shallots","0"
"91","onion","served with","cheddar","0"
"91","onion","served with","American cheese sauce","0"
"91","onion","served with","ShackMeister Ale-marinated shallots","0"
"91","cucumber","served with","cheddar","0"
"91","cucumber","served with","American cheese sauce","0"
"91","cucumber","served with","ShackMeister Ale-marinated shallots","0"
"91","pickle","served with","cheddar","0"
"91","pickle","served with","American cheese sauce","0"
"91","pickle","served with","ShackMeister Ale-marinated shallots","0"
"91","tomato","served with","cheddar","0"
"91","tomato","served with","American cheese sauce","0"
"91","tomato","served with","ShackMeister Ale-marinated shallots","0"
"91","sport pepper","served with","cheddar","0"
"91","sport pepper","served with","American cheese sauce","0"
"91","sport pepper","served with","ShackMeister Ale-marinated shallots","0"
"91","celery salt","served with","cheddar","0"
"91","celery salt","served with","American cheese sauce","0"
"91","celery salt","served with","ShackMeister Ale-marinated shallots","0"
"91","mustard","served with","cheddar","0"
"91","mustard","served with","American cheese sauce","0"
"91","mustard","served with","ShackMeister Ale-marinated shallots","0"
"91","the Publican Pork Sausage","served with","cheddar","0"
"91","the Publican Pork Sausage","served with","American cheese sauce","0"
"91","the Publican Pork Sausage","served with","ShackMeister Ale-marinated shallots","0"
"91","Shake Shack ’ s","York-based","York-based","1"
"91","Shake Shack ’ s","at","Chicago Athletic Association hotel","1"
"91","Shake Shack ’ s","in","Chicago","1"
"91","Chicago Athletic Association hotel","in","Chicago","1"
"92","But what","in","a Q&A with Grub Street","0"
"92","a low-income New Yorker","in","a Q&A with Grub Street","0"
"92","New York City Council Member Ritchie J. Torres","has","his way","0"
"92","New York City Council Member Ritchie J. Torres","has","the growing trend of cashless restaurants - establishments","0"
"92","his way","accept","payment","0"
"92","the growing trend of cashless restaurants - establishments","accept","payment","0"
"92","payment","in","plastic and digital forms","0"
"92","fines","on","any local businesses","0"
"92","But what","was","a low-income New Yorker","0"
"92","a low-income New Yorker","has","no access","0"
"92","a low-income New Yorker","has","a card","0"
"92","a low-income New Yorker","has","" he","0"
"92","no access","says in","a Q&A with Grub Street","0"
"92","a card","says in","a Q&A with Grub Street","0"
"92","" he","says in","a Q&A with Grub Street","0"
"92","a policy","gentrify","the marketplace","0"
"92","a way","gentrify","the marketplace","0"
"92","New York City Council Member Ritchie J. Torres","introduce","legislation","1"
"92","cashless restaurants","accept","payment","1"
"92","payment","in","plastic","1"
"92","payment","in","digital forms","1"
"92","cashless restaurants","snuffed out","payment","1"
"92","legislation","before","city council members","1"
"92","fines","on","businesses","1"
"92","businesses","refused","paper currency","1"
"92","New York City Council Member Ritchie J. Torres","in","Q&A","1"
"92","Q&A","with","Grub Street","1"
"93","Flynn 's identity for months","at","Toronto","0"
"93","Flynn 's identity for months","in","" I","0"
"93","Christine Flynn - Executive Chef","at","Toronto","0"
"93","Toronto","has","quite an imagination","0"
"93","Toronto","has",", an alternate persona","0"
"93","fun","at","chef bros","0"
"93","chef bros","takes","Christine Flynn - Executive Chef","0"
"93","ingredients","found at","fast food restaurants","0"
"93","ingredients","found at","corner stores","0"
"93","fast food restaurants","vending machines","the junk food aisle","0"
"93","corner stores","vending machines","the junk food aisle","0"
"93","Flynn 's identity for months","hit","the fan","0"
"93","tonight","hit","the fan","0"
"93","" the shit","hit","the fan","0"
"93","the fan","is revealed on","Christine Flynn - Executive Chef","0"
"93","Christine Flynn - Executive Chef","in","an email","0"
"93","Christine Flynn - Executive Chef","in","" I","0"
"93","an email","joke about","my b-rolodex","0"
"93","" I","joke about","my b-rolodex","0"
"93","my b-rolodex","has gotten","this year","0"
"93","Christine Flynn","Executive Chef","iQ Food Co","1"
"93","Christine Flynn","Instagram celebrity","Jacques La Merde","1"
"93","iQ Food Co","'s","Toronto","1"
"94","six months of frozen Healthy Choice dinners","in","the aging Crock-Pot","0"
"94","my mother","handed","the first kitchen appliance","0"
"94","the first kitchen appliance","was","her old Crock-Pot","0"
"94","the first kitchen appliance","was","a ceramic white oval","0"
"94","her old Crock-Pot","had","a delicate blue floral pattern","0"
"94","a ceramic white oval","had","a delicate blue floral pattern","0"
"94","a delicate blue floral pattern","purchased around","1980","0"
"94","mothers","are","my mother","0"
"94","my mother","was","six months of frozen Healthy Choice dinners","0"
"94","six months of frozen Healthy Choice dinners","started cooking","variation","0"
"94","six months of frozen Healthy Choice dinners","started cooking","variation of chicken breast","0"
"94","variation","in","the aging Crock-Pot","0"
"94","variation of chicken breast","in","the aging Crock-Pot","0"
"94","the aging Crock-Pot","at","how little effort","0"
"94","how little effort","could produce","something","0"
"94","something","resembling","an actual homemade meal","0"
"94","eight-hour coq","considering","something of a Crock-Pot maestro","0"
"94","vin","considering","something of a Crock-Pot maestro","0"
"94","late 2012","began exploring","the market for Crock-Pots","0"
"94","the market for Crock-Pots","known by","the trendier generic term","0"
"94","the market for Crock-Pots","known by","" slow cooker","0"
"94","the market for Crock-Pots","known by","none of the best-selling varieties","0"
"94","the trendier generic term","resembled","my rotund electric Mrs. Potts","0"
"94","" slow cooker","resembled","my rotund electric Mrs. Potts","0"
"94","none of the best-selling varieties","resembled","my rotund electric Mrs. Potts","0"
"94","the assembly line","at","the Axe body spray factory","0"
"94","Crock-Pot","a","ceramic white oval","1"
"94","Crock-Pot","belonged to","mother","1"
"95","Ren é","in","" Redzepi","0"
"95","Ren é","in","Mexico","0"
"95","Ren é","in","the Noma blog","0"
"95","Noma : Mexico","in","" Redzepi","0"
"95","Noma : Mexico","in","Mexico","0"
"95","Noma : Mexico","in","the Noma blog","0"
"95","his iconic Copenhagen restaurant","in","" Redzepi","0"
"95","his iconic Copenhagen restaurant","in","Mexico","0"
"95","his iconic Copenhagen restaurant","in","the Noma blog","0"
"95","" Redzepi","in","Mexico","0"
"95","Mexican culinary students","in","Mexico","0"
"95","Mexican culinary students","in","the Noma blog","0"
"95","Copenhagen","in","Mexico","0"
"95","Copenhagen","in","the Noma blog","0"
"95","Noma and Hija de Sanchez","in","Mexico","0"
"95","Noma and Hija de Sanchez","in","the Noma blog","0"
"95","a Copenhagen taco","in","Mexico","0"
"95","a Copenhagen taco","in","the Noma blog","0"
"95","the idea of Noma","in","Mexico","0"
"95","the idea of Noma","in","the Noma blog","0"
"95","Ren é","is taking","Noma : Mexico","0"
"95","Ren é","is taking","his iconic Copenhagen restaurant","0"
"95","" Redzepi","is taking","Noma : Mexico","0"
"95","" Redzepi","is taking","his iconic Copenhagen restaurant","0"
"95","Noma : Mexico","on","the road","0"
"95","Noma : Mexico","on","a six-week pop-up","0"
"95","his iconic Copenhagen restaurant","on","the road","0"
"95","his iconic Copenhagen restaurant","on","a six-week pop-up","0"
"95","the road","in","Mexico","0"
"95","the road","in","" Redzepi","0"
"95","a six-week pop-up","in","Mexico","0"
"95","a six-week pop-up","in","" Redzepi","0"
"95","Mexico","will charge","600","0"
"95","Mexico","will charge","dinner","0"
"95","" Redzepi","will charge","600","0"
"95","" Redzepi","will charge","dinner","0"
"95","World-renowned chef Ren é","has revealed","plans","0"
"95","plans","take","the sting","0"
